experiment,condition,model,fold,repeat,feature,importance,baseline_accuracy,scoring,seed
A,after,logistic_regression,2,27,area error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,area error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,area error,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,smoothness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,smoothness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,smoothness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,smoothness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,smoothness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,smoothness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,smoothness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,smoothness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,smoothness error,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,14,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,15,smoothness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,16,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,17,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,18,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,19,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,20,smoothness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,21,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,22,smoothness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,23,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,24,smoothness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,25,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,26,smoothness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,27,smoothness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,smoothness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,smoothness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,compactness error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,compactness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,compactness error,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,compactness error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,compactness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,compactness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,14,compactness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,15,compactness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,16,compactness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,17,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,18,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,19,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,20,compactness error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,21,compactness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,22,compactness error,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,23,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,24,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,25,compactness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,26,compactness error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,27,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,compactness error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,compactness error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,14,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,15,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,16,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,17,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,18,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,19,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,20,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,21,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,22,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,23,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,24,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,25,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,26,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,27,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,concavity error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,concave points error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,concave points error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,concave points error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,concave points error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,concave points error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,14,concave points error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,15,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,16,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,17,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,18,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,19,concave points error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,20,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,21,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,22,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,23,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,24,concave points error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,25,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,26,concave points error,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,27,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,concave points error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,symmetry error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,symmetry error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,symmetry error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,symmetry error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,symmetry error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,symmetry error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,symmetry error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,symmetry error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,symmetry error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,symmetry error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,14,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,15,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,16,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,17,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,18,symmetry error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,19,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,20,symmetry error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,21,symmetry error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,22,symmetry error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,23,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,24,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,25,symmetry error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,26,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,27,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,symmetry error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,fractal dimension error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,fractal dimension error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,fractal dimension error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,fractal dimension error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,fractal dimension error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,fractal dimension error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,14,fractal dimension error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,15,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,16,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,17,fractal dimension error,-0.01754385964912275,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,18,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,19,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,20,fractal dimension error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,21,fractal dimension error,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,22,fractal dimension error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,23,fractal dimension error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,24,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,25,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,26,fractal dimension error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,27,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,fractal dimension error,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,fractal dimension error,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,worst radius,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,worst radius,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,worst radius,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,worst radius,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,worst radius,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,worst radius,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,worst radius,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,worst radius,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,worst radius,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,worst radius,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,worst radius,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,worst radius,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,worst radius,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,worst radius,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,14,worst radius,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,15,worst radius,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,16,worst radius,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,17,worst radius,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,18,worst radius,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,19,worst radius,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,20,worst radius,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,21,worst radius,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,22,worst radius,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,23,worst radius,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,24,worst radius,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,25,worst radius,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,26,worst radius,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,27,worst radius,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,worst radius,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,worst radius,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,worst texture,0.03508771929824561,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,worst texture,0.052631578947368474,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,worst texture,0.03508771929824561,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,worst texture,0.03508771929824561,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,worst texture,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,worst texture,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,worst texture,0.04385964912280704,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,worst texture,0.03508771929824561,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,worst texture,0.03508771929824561,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,worst texture,0.04385964912280704,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,worst texture,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,worst texture,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,worst texture,0.03508771929824561,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,worst texture,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,14,worst texture,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,15,worst texture,0.052631578947368474,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,16,worst texture,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,17,worst texture,0.04385964912280704,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,18,worst texture,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,19,worst texture,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,20,worst texture,0.052631578947368474,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,21,worst texture,0.04385964912280704,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,22,worst texture,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,23,worst texture,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,24,worst texture,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,25,worst texture,0.04385964912280704,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,26,worst texture,0.04385964912280704,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,27,worst texture,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,worst texture,0.052631578947368474,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,worst texture,0.052631578947368474,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,worst perimeter,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,worst perimeter,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,worst perimeter,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,worst perimeter,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,worst perimeter,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,worst perimeter,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,worst perimeter,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,worst perimeter,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,worst perimeter,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,worst perimeter,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,worst perimeter,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,worst perimeter,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,worst perimeter,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,worst perimeter,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,14,worst perimeter,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,15,worst perimeter,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,16,worst perimeter,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,17,worst perimeter,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,18,worst perimeter,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,19,worst perimeter,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,20,worst perimeter,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,21,worst perimeter,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,22,worst perimeter,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,23,worst perimeter,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,24,worst perimeter,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,25,worst perimeter,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,26,worst perimeter,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,27,worst perimeter,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,worst perimeter,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,worst perimeter,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,worst area,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,worst area,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,worst area,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,worst area,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,worst area,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,worst area,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,worst area,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,worst area,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,worst area,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,worst area,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,worst area,-0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,worst area,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,worst area,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,worst area,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,14,worst area,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,15,worst area,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,16,worst area,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,17,worst area,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,18,worst area,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,19,worst area,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,20,worst area,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,21,worst area,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,22,worst area,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,23,worst area,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,24,worst area,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,25,worst area,0.0,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,26,worst area,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,27,worst area,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,28,worst area,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,29,worst area,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,0,worst smoothness,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,1,worst smoothness,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,2,worst smoothness,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,3,worst smoothness,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,4,worst smoothness,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,5,worst smoothness,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,6,worst smoothness,0.03508771929824561,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,7,worst smoothness,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,8,worst smoothness,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,9,worst smoothness,0.02631578947368418,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,10,worst smoothness,0.00877192982456143,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,11,worst smoothness,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,12,worst smoothness,0.01754385964912286,0.9649122807017544,accuracy,42
A,after,logistic_regression,2,13,worst smoothness,0.02631578947368418,0.9649122807017544,accuracy,42
