experiment,condition,model,fold,seed,n_train,n_test,fit_seconds,predict_seconds,metric,value
C,c1,logistic_regression,2,42,1600,400,0.013112900000123773,0.0008031850002225838,average_precision,0.6408570403473298
C,c1,logistic_regression,2,42,1600,400,0.013112900000123773,0.0008031850002225838,roc_auc,0.8922522522522522
C,c1,logistic_regression,3,42,1600,400,0.008647711999401508,0.000543815999662911,accuracy,0.85
C,c1,logistic_regression,3,42,1600,400,0.008647711999401508,0.000543815999662911,recall,0.7333333333333333
C,c1,logistic_regression,3,42,1600,400,0.008647711999401508,0.000543815999662911,precision,0.2972972972972973
C,c1,logistic_regression,3,42,1600,400,0.008647711999401508,0.000543815999662911,f1,0.4230769230769231
C,c1,logistic_regression,3,42,1600,400,0.008647711999401508,0.000543815999662911,balanced_accuracy,0.7963963963963964
C,c1,logistic_regression,3,42,1600,400,0.008647711999401508,0.000543815999662911,mcc,0.40210525084210347
C,c1,logistic_regression,3,42,1600,400,0.008647711999401508,0.000543815999662911,average_precision,0.5665266196792472
C,c1,logistic_regression,3,42,1600,400,0.008647711999401508,0.000543815999662911,roc_auc,0.8839639639639639
C,c1,logistic_regression,4,42,1600,400,0.01368340699991677,0.0006270089997997275,accuracy,0.8725
C,c1,logistic_regression,4,42,1600,400,0.01368340699991677,0.0006270089997997275,recall,0.7666666666666667
C,c1,logistic_regression,4,42,1600,400,0.01368340699991677,0.0006270089997997275,precision,0.34328358208955223
C,c1,logistic_regression,4,42,1600,400,0.01368340699991677,0.0006270089997997275,f1,0.4742268041237113
C,c1,logistic_regression,4,42,1600,400,0.01368340699991677,0.0006270089997997275,balanced_accuracy,0.8238738738738739
C,c1,logistic_regression,4,42,1600,400,0.01368340699991677,0.0006270089997997275,mcc,0.4568860340561551
C,c1,logistic_regression,4,42,1600,400,0.01368340699991677,0.0006270089997997275,average_precision,0.596668840942855
C,c1,logistic_regression,4,42,1600,400,0.01368340699991677,0.0006270089997997275,roc_auc,0.9101801801801802
C,c1,linear_svc,0,42,1600,400,0.038357268999789085,0.0008394679998673382,accuracy,0.815
C,c1,linear_svc,0,42,1600,400,0.038357268999789085,0.0008394679998673382,recall,0.7241379310344828
C,c1,linear_svc,0,42,1600,400,0.038357268999789085,0.0008394679998673382,precision,0.2413793103448276
C,c1,linear_svc,0,42,1600,400,0.038357268999789085,0.0008394679998673382,f1,0.3620689655172414
C,c1,linear_svc,0,42,1600,400,0.038357268999789085,0.0008394679998673382,balanced_accuracy,0.7731201784552468
C,c1,linear_svc,0,42,1600,400,0.038357268999789085,0.0008394679998673382,mcc,0.3433507037424792
C,c1,linear_svc,0,42,1600,400,0.038357268999789085,0.0008394679998673382,average_precision,0.5234517355278671
C,c1,linear_svc,0,42,1600,400,0.038357268999789085,0.0008394679998673382,roc_auc,0.8745236546147411
C,c1,linear_svc,1,42,1600,400,0.007248934000017471,0.0005678269999407348,accuracy,0.83
C,c1,linear_svc,1,42,1600,400,0.007248934000017471,0.0005678269999407348,recall,0.896551724137931
C,c1,linear_svc,1,42,1600,400,0.007248934000017471,0.0005678269999407348,precision,0.2857142857142857
C,c1,linear_svc,1,42,1600,400,0.007248934000017471,0.0005678269999407348,f1,0.43333333333333335
C,c1,linear_svc,1,42,1600,400,0.007248934000017471,0.0005678269999407348,balanced_accuracy,0.8606747839018496
C,c1,linear_svc,1,42,1600,400,0.007248934000017471,0.0005678269999407348,mcc,0.44620228893761943
C,c1,linear_svc,1,42,1600,400,0.007248934000017471,0.0005678269999407348,average_precision,0.8044488435993971
C,c1,linear_svc,1,42,1600,400,0.007248934000017471,0.0005678269999407348,roc_auc,0.9347523003996654
C,c1,linear_svc,2,42,1600,400,0.008155400999385165,0.0005279770002744044,accuracy,0.855
C,c1,linear_svc,2,42,1600,400,0.008155400999385165,0.0005279770002744044,recall,0.8333333333333334
C,c1,linear_svc,2,42,1600,400,0.008155400999385165,0.0005279770002744044,precision,0.32051282051282054
C,c1,linear_svc,2,42,1600,400,0.008155400999385165,0.0005279770002744044,f1,0.46296296296296297
C,c1,linear_svc,2,42,1600,400,0.008155400999385165,0.0005279770002744044,balanced_accuracy,0.8450450450450451
C,c1,linear_svc,2,42,1600,400,0.008155400999385165,0.0005279770002744044,mcc,0.45876686514393455
C,c1,linear_svc,2,42,1600,400,0.008155400999385165,0.0005279770002744044,average_precision,0.6413240792610352
C,c1,linear_svc,2,42,1600,400,0.008155400999385165,0.0005279770002744044,roc_auc,0.8922522522522522
C,c1,linear_svc,3,42,1600,400,0.006452964000345673,0.0005471149997902103,accuracy,0.855
C,c1,linear_svc,3,42,1600,400,0.006452964000345673,0.0005471149997902103,recall,0.7666666666666667
C,c1,linear_svc,3,42,1600,400,0.006452964000345673,0.0005471149997902103,precision,0.3108108108108108
C,c1,linear_svc,3,42,1600,400,0.006452964000345673,0.0005471149997902103,f1,0.4423076923076923
C,c1,linear_svc,3,42,1600,400,0.006452964000345673,0.0005471149997902103,balanced_accuracy,0.8144144144144144
C,c1,linear_svc,3,42,1600,400,0.006452964000345673,0.0005471149997902103,mcc,0.42654933903919184
C,c1,linear_svc,3,42,1600,400,0.006452964000345673,0.0005471149997902103,average_precision,0.5901041832071859
C,c1,linear_svc,3,42,1600,400,0.006452964000345673,0.0005471149997902103,roc_auc,0.8872972972972973
C,c1,linear_svc,4,42,1600,400,0.006274611000662844,0.0006188900006236508,accuracy,0.8725
C,c1,linear_svc,4,42,1600,400,0.006274611000662844,0.0006188900006236508,recall,0.7666666666666667
C,c1,linear_svc,4,42,1600,400,0.006274611000662844,0.0006188900006236508,precision,0.34328358208955223
C,c1,linear_svc,4,42,1600,400,0.006274611000662844,0.0006188900006236508,f1,0.4742268041237113
C,c1,linear_svc,4,42,1600,400,0.006274611000662844,0.0006188900006236508,balanced_accuracy,0.8238738738738739
C,c1,linear_svc,4,42,1600,400,0.006274611000662844,0.0006188900006236508,mcc,0.4568860340561551
C,c1,linear_svc,4,42,1600,400,0.006274611000662844,0.0006188900006236508,average_precision,0.6053029340148542
C,c1,linear_svc,4,42,1600,400,0.006274611000662844,0.0006188900006236508,roc_auc,0.9078378378378379
C,c1,random_forest,0,42,1600,400,0.47036385699993843,0.009514578000562324,accuracy,0.955
C,c1,random_forest,0,42,1600,400,0.47036385699993843,0.009514578000562324,recall,0.6896551724137931
C,c1,random_forest,0,42,1600,400,0.47036385699993843,0.009514578000562324,precision,0.6896551724137931
C,c1,random_forest,0,42,1600,400,0.47036385699993843,0.009514578000562324,f1,0.6896551724137931
C,c1,random_forest,0,42,1600,400,0.47036385699993843,0.009514578000562324,balanced_accuracy,0.8326982061529882
C,c1,random_forest,0,42,1600,400,0.47036385699993843,0.009514578000562324,mcc,0.6653964123059763
C,c1,random_forest,0,42,1600,400,0.47036385699993843,0.009514578000562324,average_precision,0.7585795097678415
C,c1,random_forest,0,42,1600,400,0.47036385699993843,0.009514578000562324,roc_auc,0.9444186262663816
